"unitid","institution name","year","C2012_A.First or Second Major","C2012_A.CIP Code -  2010 Classification","CipTitle","C2012_A.Award Level code","C2012_A_RV.Program offered as a distance education program","C2012_A_RV.Grand total","C2012_A_RV.Grand total men","C2012_A_RV.Grand total women","C2012_A_RV.American Indian or Alaska Native total","C2012_A_RV.American Indian or Alaska Native men","C2012_A_RV.American Indian or Alaska Native women","C2012_A_RV.Asian total","C2012_A_RV.Asian men","C2012_A_RV.Asian women","C2012_A_RV.Black or African American total","C2012_A_RV.Black or African American men","C2012_A_RV.Black or African American women","C2012_A_RV.Hispanic or Latino total","C2012_A_RV.Hispanic or Latino men","C2012_A_RV.Hispanic or Latino women","C2012_A_RV.Native Hawaiian or Other Pacific Islander total","C2012_A_RV.Native Hawaiian or Other Pacific Islander men","C2012_A_RV.Native Hawaiian or Other Pacific Islander women","C2012_A_RV.White total","C2012_A_RV.White men","C2012_A_RV.White women","C2012_A_RV.Two or more races total","C2012_A_RV.Two or more races men","C2012_A_RV.Two or more races women","C2012_A_RV.Race/ethnicity unknown total","C2012_A_RV.Race/ethnicity unknown men","C2012_A_RV.Race/ethnicity unknown women","C2012_A_RV.Nonresident alien total","C2012_A_RV.Nonresident alien men","C2012_A_RV.Nonresident alien women","IDX_C"
"100751","The University of Alabama","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","1","1","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","36","29","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","25","7","1","1","0","0","0","0","3","3","0","-2"
"100751","The University of Alabama","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","36","29","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","25","7","1","1","0","0","0","0","3","3","0","-2"
"100751","The University of Alabama","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","2","0","-2"
"100751","The University of Alabama","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","26","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","21","5","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","First major","'40.0601'","Geology/Earth Science, General","Master's degree","No","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","1","1","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","36","29","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","25","7","1","1","0","0","0","0","3","3","0","-2"
"100751","The University of Alabama","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","36","29","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","25","7","1","1","0","0","0","0","3","3","0","-2"
"100751","The University of Alabama","2012","First major","'40.0601'","Geology/Earth Science, General","Doctor's degree - research/scholarship","No","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","2","0","-2"
"100751","The University of Alabama","2012","First major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","First major","'40.08'","Physics","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","7","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","4","1","3","-2"
"100751","The University of Alabama","2012","First major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","10","7","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","7","3","4","-2"
"100751","The University of Alabama","2012","First major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","10","7","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","7","3","4","-2"
"100751","The University of Alabama","2012","First major","'40.08'","Physics","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","2","1","-2"
"100751","The University of Alabama","2012","First major","'40.0801'","Physics, General","Bachelor's degree","No","5","4","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","First major","'40.0801'","Physics, General","Master's degree","No","7","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","4","1","3","-2"
"100751","The University of Alabama","2012","First major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","10","7","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","7","3","4","-2"
"100751","The University of Alabama","2012","First major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","10","7","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","7","3","4","-2"
"100751","The University of Alabama","2012","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","No","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","2","1","-2"
"100751","The University of Alabama","2012","Second major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40.0801'","Physics, General","Bachelor's degree","No","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Second major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","38","24","14","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","34","20","14","0","0","0","0","0","0","2","2","0","-2"
"102094","University of South Alabama","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","38","24","14","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","34","20","14","0","0","0","0","0","0","2","2","0","-2"
"102094","University of South Alabama","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","38","24","14","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","34","20","14","0","0","0","0","0","0","2","2","0","-2"
"102094","University of South Alabama","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","First major","'40.0404'","Meteorology","Bachelor's degree","No","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","First major","'40.0404'","Meteorology","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","First major","'40.0404'","Meteorology","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
